code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2013-08-28,172.170000,172.170000,169.570000,169.900000,-0.018770,3060304.000000,521639363.000000,176386782000.000000,176386782000.000000,0.002948,941.634228,2013-03-31,2013-04-18,13.074660,6.598611,16.017855,4.826242,137.069071
sh600519,2013-08-27,173.770000,173.770000,172.000000,173.150000,-0.004542,2443655.000000,422029095.000000,179760867000.000000,179760867000.000000,0.002354,959.646799,2013-03-31,2013-04-18,13.324766,6.724836,16.324261,4.918564,139.691073
sh600519,2013-08-26,173.110000,175.000000,172.000000,173.940000,0.005492,1688531.000000,293255612.000000,180581029200.000000,180581029200.000000,0.001626,964.025402,2013-03-31,2013-04-18,13.385563,6.755520,16.398744,4.941006,140.328444
sh600519,2013-08-23,175.970000,175.980000,171.500000,172.990000,-0.011937,1952964.000000,338959489.000000,179594758200.000000,179594758200.000000,0.001881,958.759893,2013-03-31,2013-04-18,13.312451,6.718621,16.309174,4.914018,139.561970
sh600519,2013-08-22,174.600000,176.680000,174.020000,175.080000,0.002233,1550152.000000,272139857.000000,181764554400.000000,181764554400.000000,0.001493,970.342876,2013-03-31,2013-04-18,13.473282,6.799790,16.506209,4.973385,141.248048
sh600519,2013-08-21,175.010000,175.150000,172.400000,174.690000,0.006221,2310320.000000,401820452.000000,181359664200.000000,181359664200.000000,0.002225,968.180928,2013-03-31,2013-04-18,13.443263,6.784640,16.469433,4.962305,140.933344
sh600519,2013-08-20,174.150000,175.000000,172.700000,173.610000,-0.008906,3125074.000000,541646639.000000,180238429800.000000,180238429800.000000,0.003010,962.195112,2013-03-31,2013-04-18,13.360149,6.742694,16.367610,4.931625,140.062018
sh600519,2013-08-19,175.400000,175.910000,173.000000,175.170000,0.004415,1935761.000000,337652097.000000,181857990600.000000,181857990600.000000,0.001865,970.841426,2013-03-31,2013-04-18,13.480204,6.803284,16.514690,4.975941,141.320619
sh600519,2013-08-16,177.530000,181.000000,174.050000,174.400000,-0.017243,3497393.000000,617783344.000000,181058592000.000000,181058592000.000000,0.003369,966.574001,2013-03-31,2013-04-18,13.420950,6.773379,16.442098,4.954068,140.699431
sh600519,2013-08-15,178.860000,181.200000,177.390000,177.460000,-0.006883,1536566.000000,274789284.000000,184235422800.000000,184235422800.000000,0.001480,983.533062,2013-03-31,2013-04-18,13.656428,6.892222,16.730583,5.040990,143.168079
sh600519,2013-08-14,179.890000,182.340000,178.400000,178.690000,-0.007002,2172190.000000,392821868.000000,185512384200.000000,185512384200.000000,0.002092,990.349638,2013-03-31,2013-04-18,13.751077,6.939990,16.846538,5.075928,144.160334
sh600519,2013-08-13,178.010000,180.500000,176.500000,179.950000,0.009197,2543583.000000,453549742.000000,186820491000.000000,186820491000.000000,0.002450,997.332964,2013-03-31,2013-04-18,13.848041,6.988926,16.965329,5.111720,145.176863
sh600519,2013-08-12,172.800000,178.430000,172.510000,178.310000,0.031707,3939034.000000,692000838.000000,185117875800.000000,185117875800.000000,0.003794,988.244083,2013-03-31,2013-04-18,13.721841,6.925235,16.810721,5.065136,143.853839
sh600519,2013-08-09,175.450000,176.090000,170.940000,172.830000,-0.013302,2288924.000000,396239810.000000,179428649400.000000,179428649400.000000,0.002205,957.872810,2013-03-31,2013-04-18,13.300134,6.712405,16.294085,4.909471,139.432842
sh600519,2013-08-08,176.420000,177.360000,174.400000,175.160000,-0.006917,1607673.000000,282184726.000000,181847608800.000000,181847608800.000000,0.001549,970.786208,2013-03-31,2013-04-18,13.479437,6.802897,16.513750,4.975658,141.312582
sh600519,2013-08-07,174.800000,178.660000,173.730000,176.380000,0.006563,2837775.000000,501679186.000000,183114188400.000000,183114188400.000000,0.002733,977.547907,2013-03-31,2013-04-18,13.573324,6.850280,16.628772,5.010314,142.296849
sh600519,2013-08-06,173.930000,175.500000,172.700000,175.230000,-0.001538,2656226.000000,462053656.000000,181920281400.000000,181920281400.000000,0.002559,971.174091,2013-03-31,2013-04-18,13.484823,6.805615,16.520349,4.977646,141.369044
sh600519,2013-08-05,176.030000,176.770000,173.900000,175.500000,-0.003011,1806507.000000,316638075.000000,182200590000.000000,182200590000.000000,0.001740,972.670058,2013-03-31,2013-04-18,13.505595,6.816098,16.545796,4.985313,141.586804
sh600519,2013-08-02,172.790000,178.160000,172.690000,176.030000,0.024085,2924078.000000,514840309.000000,182750825400.000000,182750825400.000000,0.002817,975.607612,2013-03-31,2013-04-18,13.546383,6.836684,16.595766,5.000369,142.014410
sh600519,2013-08-01,169.980000,172.500000,169.060000,171.890000,0.020119,2485259.000000,426199169.000000,178452760200.000000,178452760200.000000,0.002394,952.662731,2013-03-31,2013-04-18,13.227791,6.675895,16.205457,4.882768,138.674436
sh600519,2013-07-31,169.680000,171.200000,167.700000,168.500000,0.000416,1459004.000000,246901546.000000,174933330000.000000,174933330000.000000,0.001405,933.874117,2013-03-31,2013-04-18,12.966910,6.544231,15.885850,4.786469,135.939470
sh600519,2013-07-30,170.300000,171.280000,165.590000,168.430000,-0.016869,4211397.000000,708812312.000000,174860657400.000000,174860657400.000000,0.004057,933.485787,2013-03-31,2013-04-18,12.961518,6.541510,15.879244,4.784478,135.882943
sh600519,2013-07-29,174.280000,174.280000,171.000000,171.320000,-0.020861,2688331.000000,462873572.000000,177860997600.000000,177860997600.000000,0.002589,949.502952,2013-03-31,2013-04-18,13.183918,6.653752,16.151707,4.866573,138.214483
sh600519,2013-07-26,177.000000,177.800000,174.900000,174.970000,-0.021092,1904567.000000,334279508.000000,181650354600.000000,181650354600.000000,0.001835,969.732543,2013-03-31,2013-04-18,13.464807,6.795513,16.495827,4.970257,141.159205
sh600519,2013-07-25,175.400000,179.800000,174.300000,178.740000,0.023594,3954054.000000,701690246.000000,185564293200.000000,185564293200.000000,0.003809,990.626844,2013-03-31,2013-04-18,13.754926,6.941933,16.851254,5.077349,144.200686
sh600519,2013-07-24,179.400000,179.400000,173.100000,174.620000,-0.027674,4406723.000000,772480648.000000,181286991600.000000,181286991600.000000,0.004245,967.792742,2013-03-31,2013-04-18,13.437873,6.781920,16.462830,4.960315,140.876838
sh600519,2013-07-23,175.930000,180.290000,174.980000,179.590000,0.026933,2875611.000000,513622532.000000,186446746200.000000,186446746200.000000,0.002770,995.337718,2013-03-31,2013-04-18,13.820337,6.974945,16.931389,5.101494,144.886425
sh600519,2013-07-22,175.660000,177.090000,173.050000,174.880000,-0.006420,2706232.000000,472471726.000000,181556918400.000000,181556918400.000000,0.002607,969.233356,2013-03-31,2013-04-18,13.457876,6.792015,16.487335,4.967699,141.086541
sh600519,2013-07-19,185.010000,185.010000,174.530000,176.010000,-0.048954,7331922.000000,1309145807.000000,182730061800.000000,182730061800.000000,0.007062,975.496041,2013-03-31,2013-04-18,13.544834,6.835902,16.593868,4.999797,141.998169
sh600519,2013-07-18,187.000000,187.450000,183.700000,185.070000,-0.009897,2569977.000000,475329686.000000,192135972600.000000,192135972600.000000,0.002475,1025.708579,2013-03-31,2013-04-18,14.242038,7.187772,17.448018,5.257156,149.307362
sh600519,2013-07-17,190.500000,190.790000,186.810000,186.920000,-0.021105,2738846.000000,517180730.000000,194056605600.000000,194056605600.000000,0.002638,1035.961490,2013-03-31,2013-04-18,14.384401,7.259620,17.622427,5.309706,150.799827
sh600519,2013-07-16,188.160000,191.280000,185.500000,190.950000,0.015962,3701140.000000,698456698.000000,198240471000.000000,198240471000.000000,0.003565,1058.296845,2013-03-31,2013-04-18,14.694529,7.416138,18.002367,5.424184,154.051075
sh600519,2013-07-15,189.380000,190.100000,184.930000,187.950000,-0.004555,3660735.000000,683259585.000000,195125931000.000000,195125931000.000000,0.003526,1041.669713,2013-03-31,2013-04-18,14.463660,7.299621,17.719528,5.338963,151.630745
sh600519,2013-07-12,195.110000,196.770000,188.700000,188.810000,-0.036536,4299164.000000,823551963.000000,196018765800.000000,196018765800.000000,0.004141,1046.436230,2013-03-31,2013-04-18,14.529843,7.333023,17.800610,5.363393,152.324584
sh600519,2013-07-11,194.550000,196.500000,192.030000,195.970000,0.010988,4605661.000000,897968904.000000,203452134600.000000,203452134600.000000,0.004436,1086.118661,2013-03-31,2013-04-18,15.080837,7.611103,18.475636,5.566781,158.100961
sh600519,2013-07-10,191.210000,194.100000,188.890000,193.840000,0.009320,3324496.000000,635969702.000000,201240811200.000000,201240811200.000000,0.003202,1074.314098,2013-03-31,2013-04-18,14.916930,7.528381,18.274832,5.506278,156.382628
sh600519,2013-07-09,196.300000,196.300000,190.710000,192.050000,-0.015936,2023361.000000,390495512.000000,199382469000.000000,199382469000.000000,0.001949,1064.393946,2013-03-31,2013-04-18,14.779188,7.458864,18.106083,5.455434,154.938601
sh600519,2013-07-08,196.880000,197.890000,193.000000,195.160000,-0.009943,2411390.000000,471887316.000000,202611208800.000000,202611208800.000000,0.002323,1081.630815,2013-03-31,2013-04-18,15.018523,7.579653,18.399295,5.543779,157.447687
sh600519,2013-07-05,196.900000,199.370000,196.900000,197.120000,0.002543,1777954.000000,351961193.000000,204646041600.000000,204646041600.000000,0.001713,1092.493477,2013-03-31,2013-04-18,15.169352,7.655775,18.584076,5.599455,159.028911
sh600519,2013-07-04,197.070000,199.860000,196.580000,196.620000,-0.006819,2421452.000000,480333716.000000,204126951600.000000,204126951600.000000,0.002332,1089.722314,2013-03-31,2013-04-18,15.130874,7.636356,18.536937,5.585251,158.625527
sh600519,2013-07-03,198.900000,199.800000,196.130000,197.970000,0.000101,3542464.000000,702154070.000000,205528494600.000000,205528494600.000000,0.003412,1097.204149,2013-03-31,2013-04-18,15.234760,7.688785,18.664208,5.623599,159.714621
sh600519,2013-07-02,194.270000,198.990000,192.620000,197.950000,0.018838,3345317.000000,656544871.000000,205507731000.000000,205507731000.000000,0.003222,1097.093342,2013-03-31,2013-04-18,15.233221,7.688009,18.662323,5.623031,159.698491
sh600519,2013-07-01,192.030000,194.970000,191.020000,194.290000,0.009981,2582852.000000,498364213.000000,201707992200.000000,201707992200.000000,0.002488,1076.808425,2013-03-31,2013-04-18,14.951563,7.545860,18.317262,5.519063,156.745715
sh600519,2013-06-28,188.850000,193.460000,188.850000,192.370000,0.014717,2807002.000000,540002730.000000,199714686600.000000,199714686600.000000,0.002704,1066.167012,2013-03-31,2013-04-18,14.803807,7.471289,18.136244,5.464521,155.196697
sh600519,2013-06-27,188.720000,192.350000,188.090000,189.580000,0.004557,3413576.000000,651525208.000000,196818164400.000000,196818164400.000000,0.003288,1050.703804,2013-03-31,2013-04-18,14.589099,7.362929,17.873205,5.385266,152.945794
sh600519,2013-06-26,188.490000,189.820000,184.780000,188.720000,-0.005900,3290348.000000,613847368.000000,195925329600.000000,195925329600.000000,0.003169,1045.937467,2013-03-31,2013-04-18,14.522918,7.329528,17.792126,5.360837,152.251982
sh600519,2013-06-25,185.560000,190.300000,176.030000,189.840000,0.022735,5135249.000000,952843639.000000,197088091200.000000,197088091200.000000,0.004946,1052.145123,2013-03-31,2013-04-18,14.609112,7.373029,17.897722,5.392654,153.155600
sh600519,2013-06-24,191.610000,192.000000,185.180000,185.620000,-0.029032,4080720.000000,765344886.000000,192706971600.000000,192706971600.000000,0.003931,1028.756348,2013-03-31,2013-04-18,14.284357,7.209129,17.499863,5.272777,149.751010
sh600519,2013-06-21,190.040000,195.880000,187.500000,191.170000,-0.002973,3965419.000000,762942568.000000,198468870600.000000,198468870600.000000,0.003820,1059.516223,2013-03-31,2013-04-18,14.711460,7.424683,18.023110,5.430433,154.228574
sh600519,2013-06-20,194.460000,195.480000,190.610000,191.740000,-0.015860,2558681.000000,493350639.000000,199060633200.000000,199060633200.000000,0.002465,1062.675557,2013-03-31,2013-04-18,14.755328,7.446822,18.076852,5.446626,154.688463
sh600519,2013-06-19,190.880000,195.500000,188.200000,194.830000,0.016593,2890918.000000,556142175.000000,202268609400.000000,202268609400.000000,0.002785,1079.801204,2013-03-31,2013-04-18,14.993118,7.566832,18.368172,5.534402,157.181359
sh600519,2013-06-18,189.160000,191.800000,186.520000,191.650000,0.011452,2737772.000000,516512033.000000,198967197000.000000,198967197000.000000,0.002637,1062.176510,2013-03-31,2013-04-18,14.748398,7.443325,18.068363,5.444068,154.615819
sh600519,2013-06-17,194.270000,194.980000,189.210000,189.480000,-0.023400,2968927.000000,568914661.000000,196714346400.000000,196714346400.000000,0.002860,1050.150190,2013-03-31,2013-04-18,14.581412,7.359049,17.863787,5.382429,152.865207
sh600519,2013-06-14,194.350000,195.000000,189.580000,194.020000,-0.003544,3251867.000000,625711421.000000,201427683600.000000,201427683600.000000,0.003132,1075.312502,2013-03-31,2013-04-18,14.930792,7.535377,18.291816,5.511396,156.527961
sh600519,2013-06-13,195.120000,198.480000,192.010000,194.710000,-0.007898,4499864.000000,876852216.000000,202144027800.000000,202144027800.000000,0.004334,1079.136964,2013-03-31,2013-04-18,14.983895,7.562177,18.356872,5.530997,157.084669
sh600519,2013-06-07,195.110000,200.000000,193.510000,196.260000,0.005053,2547838.000000,502253009.000000,203753206800.000000,203753206800.000000,0.002454,1087.727838,2013-03-31,2013-04-18,15.103180,7.622379,18.503009,5.575029,158.335201
sh600519,2013-06-06,201.210000,204.800000,201.210000,201.660000,0.002436,3387735.000000,688473447.000000,209359378800.000000,209359378800.000000,0.003263,1082.259182,2013-03-31,2013-04-18,15.027248,7.584057,18.409984,5.547000,157.539155
sh600519,2013-06-05,201.990000,202.500000,199.580000,201.170000,-0.002628,2372442.000000,476555327.000000,208850670600.000000,208850670600.000000,0.002285,1079.629206,2013-03-31,2013-04-18,14.990730,7.565627,18.365246,5.533520,157.156322
sh600519,2013-06-04,202.300000,205.300000,201.650000,201.700000,-0.001880,4235692.000000,862313622.000000,209400906000.000000,209400906000.000000,0.004080,1082.473947,2013-03-31,2013-04-18,15.030230,7.585562,18.413637,5.548101,157.570418
sh600519,2013-06-03,198.100000,202.550000,197.180000,202.080000,0.025266,4025675.000000,807356528.000000,209795414400.000000,209795414400.000000,0.003878,1084.512831,2013-03-31,2013-04-18,15.058540,7.599849,18.448320,5.558551,157.867208
sh600519,2013-05-31,200.970000,201.400000,197.000000,197.100000,-0.015730,2459056.000000,490984247.000000,204625278000.000000,204625278000.000000,0.002369,1057.786790,2013-03-31,2013-04-18,14.687447,7.412564,17.993691,5.421569,153.976829
sh600519,2013-05-30,200.800000,202.820000,199.010000,200.250000,-0.006154,2501942.000000,500916433.000000,207895545000.000000,207895545000.000000,0.002410,1074.691691,2013-03-31,2013-04-18,14.922172,7.531027,18.281255,5.508214,156.437593
sh600519,2013-05-29,203.000000,206.870000,201.350000,201.490000,-0.003216,3234002.000000,659505373.000000,209182888200.000000,209182888200.000000,0.003115,1081.346296,2013-03-31,2013-04-18,15.014572,7.577660,18.394455,5.542321,157.406271
sh600519,2013-05-28,201.880000,203.310000,199.550000,202.140000,0.002529,2367636.000000,477386720.000000,209857705200.000000,209857705200.000000,0.002281,1084.835125,2013-03-31,2013-04-18,15.063015,7.602108,18.453802,5.560203,157.914123
sh600519,2013-05-27,201.970000,202.100000,198.000000,201.630000,0.003484,2677812.000000,536544405.000000,209328233400.000000,209328233400.000000,0.002579,1082.098498,2013-03-31,2013-04-18,15.025017,7.582931,18.407250,5.546176,157.515765
sh600519,2013-05-24,204.000000,207.170000,200.000000,200.930000,-0.007459,4507312.000000,915894075.000000,208601507400.000000,208601507400.000000,0.004342,1078.341556,2013-03-31,2013-04-18,14.972851,7.556604,18.343342,5.526921,156.968886
sh600519,2013-05-23,199.600000,206.490000,199.600000,202.440000,0.014889,6224745.000000,1272531720.000000,210169159200.000000,210169159200.000000,0.005996,1086.445352,2013-03-31,2013-04-18,15.085373,7.613392,18.481193,5.568456,158.148515
sh600519,2013-05-22,195.650000,200.600000,195.100000,199.470000,0.022818,4614964.000000,917905229.000000,207085764600.000000,207085764600.000000,0.004445,1070.506580,2013-03-31,2013-04-18,14.864062,7.501699,18.210064,5.486763,155.828387
sh600519,2013-05-21,194.880000,195.760000,193.510000,195.020000,0.000103,2310234.000000,449227066.000000,202465863600.000000,202465863600.000000,0.002225,1046.624697,2013-03-31,2013-04-18,14.532460,7.334344,17.803816,5.364359,152.352018
sh600519,2013-05-20,196.800000,198.480000,194.450000,195.000000,-0.004645,3094406.000000,605797988.000000,202445100000.000000,202445100000.000000,0.002981,1046.516906,2013-03-31,2013-04-18,14.530964,7.333589,17.801982,5.363807,152.336328
sh600519,2013-05-17,194.080000,196.450000,193.000000,195.910000,0.005440,3355672.000000,654713526.000000,203389843800.000000,203389843800.000000,0.003232,1051.400662,2013-03-31,2013-04-18,14.598775,7.367812,17.885059,5.388838,153.047232
sh600519,2013-05-16,194.010000,200.510000,192.000000,194.850000,0.000976,4546227.000000,893376381.000000,202289373000.000000,202289373000.000000,0.004379,1045.711989,2013-03-31,2013-04-18,14.519787,7.327948,17.788290,5.359681,152.219160
sh600519,2013-05-15,190.880000,196.660000,190.720000,194.660000,0.018149,2326440.000000,452499708.000000,202092118800.000000,202092118800.000000,0.002241,1044.692369,2013-03-31,2013-04-18,14.505630,7.320803,17.770946,5.354455,152.070739
sh600519,2013-05-14,196.100000,197.100000,190.010000,191.190000,-0.032831,3643160.000000,701153965.000000,198489634200.000000,198489634200.000000,0.003509,1026.070221,2013-03-31,2013-04-18,14.247060,7.190306,17.454170,5.259010,149.360004
sh600519,2013-05-13,197.110000,201.600000,193.770000,197.680000,0.002892,3257904.000000,645155894.000000,205227422400.000000,205227422400.000000,0.003138,1060.900650,2013-03-31,2013-04-18,14.730683,7.434384,18.046660,5.437529,154.430099
sh600519,2013-05-10,197.010000,200.920000,196.010000,197.110000,-0.000355,4877659.000000,970170014.000000,204635659800.000000,204635659800.000000,0.004698,1057.841373,2013-03-31,2013-04-18,14.688205,7.412946,17.994620,5.421849,153.984775
sh600519,2013-05-09,189.260000,197.200000,189.260000,197.180000,0.043888,7013468.000000,1370326170.000000,204708332400.000000,204708332400.000000,0.006756,1058.217040,2013-03-31,2013-04-18,14.693421,7.415579,18.001010,5.423775,154.039459
sh600519,2013-05-08,187.800000,190.000000,186.130000,188.890000,0.006394,4241606.000000,799534954.000000,196101820200.000000,196101820200.000000,0.004086,1013.726607,2013-03-31,2013-04-18,14.075668,7.103807,17.244197,5.195744,147.563205
sh600519,2013-05-07,179.020000,188.340000,179.020000,187.690000,0.055624,7102055.000000,1305178758.000000,194856004200.000000,194856004200.000000,0.006841,1007.286020,2013-03-31,2013-04-18,13.986240,7.058674,17.134638,5.162733,146.625680
sh600519,2013-05-06,173.000000,177.980000,171.980000,177.800000,0.031023,3019639.000000,529181415.000000,184588404000.000000,184588404000.000000,0.002909,954.209093,2013-03-31,2013-04-18,13.249263,6.686731,16.231762,4.890693,138.899532
sh600519,2013-05-03,171.800000,174.020000,170.600000,172.450000,0.007831,2146052.000000,369986951.000000,179034141000.000000,179034141000.000000,0.002067,925.497388,2013-03-31,2013-04-18,12.850599,6.485530,15.743356,4.743535,134.720110
sh600519,2013-05-02,173.000000,173.050000,169.030000,171.110000,-0.016553,2858679.000000,489586430.000000,177642979800.000000,177642979800.000000,0.002754,918.306132,2013-03-31,2013-04-18,12.750748,6.435137,15.621028,4.706677,133.673315
sh600519,2013-04-26,177.410000,178.000000,173.010000,173.990000,-0.015337,1630764.000000,285787932.000000,180632938200.000000,180632938200.000000,0.001571,933.762706,2013-03-31,2013-04-18,12.965363,6.543450,15.883955,4.785898,135.923252
sh600519,2013-04-25,174.020000,177.560000,173.220000,176.700000,0.010465,2535969.000000,446045076.000000,183446406000.000000,183446406000.000000,0.002443,948.306889,2013-03-31,2013-04-18,13.167310,6.645371,16.131362,4.860442,138.040378
sh600519,2013-04-24,172.220000,175.000000,170.300000,174.870000,0.017810,3040261.000000,525381344.000000,181546536600.000000,181546536600.000000,0.002928,938.485637,2013-03-31,2013-04-18,13.030941,6.576547,15.964295,4.810105,136.610746
sh600519,2013-04-23,173.500000,174.980000,171.700000,171.810000,-0.010938,3095262.000000,535923146.000000,178369705800.000000,178369705800.000000,0.002981,922.063683,2013-03-31,2013-04-18,12.802921,6.461468,15.684946,4.725936,134.220283
sh600519,2013-04-22,178.900000,178.900000,173.500000,173.710000,-0.030798,4274596.000000,747616492.000000,180342247800.000000,180342247800.000000,0.004117,932.260751,2013-03-31,2013-04-18,12.944508,6.532925,15.858406,4.778200,135.704620
sh600519,2013-04-19,179.400000,179.880000,176.890000,179.230000,0.000447,3923838.000000,701185036.000000,186073001400.000000,186073001400.000000,0.003780,961.884882,2013-03-31,2013-04-18,13.355842,6.740520,16.362333,4.930035,140.016859
sh600519,2013-04-18,177.200000,180.000000,176.010000,179.150000,0.003698,4195684.000000,749007268.000000,185989947000.000000,185989947000.000000,0.004041,961.455111,2013-03-31,2013-04-18,13.349874,6.737508,16.355022,4.927832,139.954300
sh600519,2013-04-17,173.600000,178.770000,173.550000,178.490000,0.030781,4297408.000000,760898345.000000,185304748200.000000,185304748200.000000,0.004139,957.912750,2012-12-31,2013-03-29,13.924217,7.004432,15.543978,5.426251,139.438656
sh600519,2013-04-16,170.000000,175.200000,169.600000,173.160000,0.002431,3913792.000000,676673436.000000,179771248800.000000,179771248800.000000,0.003770,929.307729,2012-12-31,2013-03-29,13.508415,6.795267,15.079806,5.264213,135.274763
sh600519,2013-04-15,172.270000,173.660000,170.020000,172.740000,0.002961,2833673.000000,487286254.000000,179335213200.000000,179335213200.000000,0.002729,927.054060,2012-12-31,2013-03-29,13.475655,6.778788,15.043236,5.251447,134.946708
sh600519,2013-04-12,168.920000,174.400000,168.500000,172.230000,0.019595,5980006.000000,1032119622.000000,178805741400.000000,178805741400.000000,0.005760,924.317157,2012-12-31,2013-03-29,13.435872,6.758775,14.998824,5.235943,134.548310
sh600519,2013-04-11,170.000000,171.000000,168.300000,168.920000,-0.006119,2972952.000000,504695116.000000,175369365600.000000,175369365600.000000,0.002864,906.553246,2012-12-31,2013-03-29,13.177655,6.628882,14.710571,5.135317,131.962505
sh600519,2013-04-10,164.000000,171.110000,162.700000,169.960000,0.038875,7085838.000000,1194391200.000000,176449072800.000000,176449072800.000000,0.006825,912.134598,2012-12-31,2013-03-29,13.258786,6.669694,14.801139,5.166933,132.774955
sh600519,2013-04-09,163.890000,164.900000,162.700000,163.600000,-0.004382,2419465.000000,396645807.000000,169846248000.000000,169846248000.000000,0.002330,878.002260,2012-12-31,2013-03-29,12.762638,6.420112,14.247276,4.973585,127.806478
sh600519,2013-04-08,162.140000,165.000000,160.450000,164.320000,0.002868,3773276.000000,613230373.000000,170593737600.000000,170593737600.000000,0.003635,881.866599,2012-12-31,2013-03-29,12.818810,6.448369,14.309982,4.995475,128.368991
sh600519,2013-04-03,163.680000,165.000000,163.180000,163.850000,0.000855,2199050.000000,360543770.000000,170105793000.000000,170105793000.000000,0.002118,879.344639,2012-12-31,2013-03-29,12.782151,6.429928,14.269059,4.981189,128.001881
sh600519,2013-04-02,165.100000,165.970000,163.270000,163.710000,-0.007517,3252490.000000,534554075.000000,169960447800.000000,169960447800.000000,0.003133,878.593442,2012-12-31,2013-03-29,12.771232,6.424435,14.256869,4.976934,127.892533
sh600519,2013-04-01,168.090000,168.460000,164.580000,164.950000,-0.023155,2912880.000000,483197214.000000,171247791000.000000,171247791000.000000,0.002806,885.247850,2012-12-31,2013-03-29,12.867960,6.473093,14.364850,5.014629,128.861183
sh600519,2013-03-29,167.250000,169.570000,166.020000,168.860000,0.012229,4771709.000000,802924384.000000,175307074800.000000,175307074800.000000,0.004596,906.231643,2012-12-31,2013-03-29,13.172981,6.626530,14.705352,5.133495,131.915691
sh600519,2013-03-28,166.080000,168.180000,162.310000,166.820000,0.000180,4149090.000000,685703919.000000,173189187600.000000,173189187600.000000,0.003997,895.283225,2012-09-30,2012-10-26,13.729803,7.014068,19.945360,5.540397,130.321983
sh600519,2013-03-27,170.010000,170.400000,165.400000,166.790000,-0.018189,4766221.000000,795809835.000000,173158042200.000000,173158042200.000000,0.004591,895.122103,2012-09-30,2012-10-26,13.727332,7.012806,19.941771,5.539400,130.298529
sh600519,2013-03-26,169.100000,171.210000,168.410000,169.880000,0.005029,3248009.000000,551865776.000000,176366018400.000000,176366018400.000000,0.003129,911.705107,2012-09-30,2012-10-26,13.981645,7.142725,20.311211,5.642023,132.712436
sh600519,2013-03-25,169.000000,170.770000,168.100000,169.030000,-0.000118,3196646.000000,541959904.000000,175483565400.000000,175483565400.000000,0.003079,907.143084,2012-09-30,2012-10-26,13.911683,7.106984,20.209577,5.613791,132.048365
sh600519,2013-03-22,166.480000,169.900000,165.710000,169.050000,0.013611,4557863.000000,767262032.000000,175504329000.000000,175504329000.000000,0.004390,907.250140,2012-09-30,2012-10-26,13.913324,7.107823,20.211962,5.614453,132.063948
sh600519,2013-03-21,169.500000,169.500000,165.800000,166.780000,-0.018422,6539272.000000,1091400974.000000,173147660400.000000,173147660400.000000,0.006299,895.067378,2012-09-30,2012-10-26,13.726493,7.012377,19.940551,5.539061,130.290563
sh600519,2013-03-20,165.260000,170.590000,164.100000,169.910000,0.028635,7189498.000000,1202347854.000000,176397163800.000000,176397163800.000000,0.006925,911.865769,2012-09-30,2012-10-26,13.984108,7.143984,20.314791,5.643017,132.735823
sh600519,2013-03-19,168.200000,169.820000,164.510000,165.180000,-0.025199,6341403.000000,1052322589.000000,171486572400.000000,171486572400.000000,0.006108,886.481375,2012-09-30,2012-10-26,13.594821,6.945110,19.749270,5.485927,129.040741
sh600519,2013-03-18,176.900000,176.900000,168.190000,169.450000,-0.042493,7823153.000000,1336285511.000000,175919601000.000000,175919601000.000000,0.007535,909.397277,2012-09-30,2012-10-26,13.946252,7.124644,20.259797,5.627741,132.376496
sh600519,2013-03-15,177.520000,180.700000,175.100000,176.970000,-0.011009,3596112.000000,639236967.000000,183726714600.000000,183726714600.000000,0.003464,949.755226,2012-09-30,2012-10-26,14.565170,7.440827,21.158902,5.877493,138.251205
sh600519,2013-03-14,182.500000,184.770000,178.660000,178.940000,-0.026601,3512400.000000,635985859.000000,185771929200.000000,185771929200.000000,0.003383,960.327471,2012-09-30,2012-10-26,14.727303,7.523655,21.394433,5.942919,139.790155
sh600519,2013-03-13,182.400000,186.020000,182.400000,183.830000,0.009057,3076990.000000,567812074.000000,190848629400.000000,190848629400.000000,0.002964,986.571253,2012-09-30,2012-10-26,15.129770,7.729261,21.979099,6.105326,143.610333
sh600519,2013-03-12,186.000000,186.100000,180.000000,182.180000,-0.016307,2539365.000000,465220571.000000,189135632400.000000,189135632400.000000,0.002446,977.716078,2012-09-30,2012-10-26,14.993970,7.659886,21.781821,6.050527,142.321329
sh600519,2013-03-11,183.800000,185.500000,181.810000,185.200000,0.005811,3496528.000000,642927319.000000,192270936000.000000,192270936000.000000,0.003368,993.923997,2012-09-30,2012-10-26,15.242530,7.786866,22.142906,6.150828,144.680636
sh600519,2013-03-08,186.010000,187.500000,183.670000,184.130000,0.001469,3595978.000000,667118431.000000,191160083400.000000,191160083400.000000,0.003464,988.181673,2012-09-30,2012-10-26,15.154467,7.741878,22.014977,6.115292,143.844754
sh600519,2013-03-07,179.380000,188.600000,179.320000,183.860000,0.037468,8519062.000000,1573676093.000000,190879774800.000000,190879774800.000000,0.008206,986.732164,2012-09-30,2012-10-26,15.132238,7.730522,21.982684,6.106322,143.633756
sh600519,2013-03-06,176.000000,177.300000,173.650000,177.220000,0.012686,4922726.000000,861725426.000000,183986259600.000000,183986259600.000000,0.004742,951.096481,2012-09-30,2012-10-26,14.585739,7.451335,21.188783,5.885793,138.446445
