code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f,MA_2,MA_20,MA_160
sh600519,2013-11-29,141.0,141.65,139.92,141.44,-0.00275,2042378.0,287184360.0,1.468401792e+11,1.468401792e+11,0.001967,783.90361,2013-09-30,2013-10-16,10.520001,5.150312,10.793231,3.809014,114.108999,139.11,133.7345,148.8111875
sh600519,2013-11-28,139.98,142.65,139.98,141.83,0.013433,2224051.0,315027615.0,1.472450694e+11,1.472450694e+11,0.002142,786.065289,2013-09-30,2013-10-16,10.54901,5.164514,10.822994,3.819518,114.423665,141.635,134.589,148.6755625
sh600519,2013-11-27,139.99,141.19,138.6,139.95,-0.000214,1567952.0,219358339.0,1.45293291e+11,1.45293291e+11,0.00151,775.646036,2013-09-30,2013-10-16,10.409184,5.096059,10.679536,3.76889,112.906985,140.89,135.2735,148.5259375
sh600519,2013-11-26,140.99,141.84,139.78,139.98,-0.006741,1640604.0,230259508.0,1.453244364e+11,1.453244364e+11,0.00158,775.81206,2013-09-30,2013-10-16,10.411412,5.09715,10.681822,3.769697,112.931152,139.965,135.942,148.3808125
sh600519,2013-11-25,137.78,141.86,137.52,140.93,0.017766,2618102.0,367831844.0,1.463107074e+11,1.463107074e+11,0.002522,781.077302,2013-09-30,2013-10-16,10.482072,5.131743,10.754317,3.795281,113.697588,140.455,136.663,148.2555
sh600519,2013-11-22,138.66,139.35,137.98,138.47,-0.00137,2811090.0,389528915.0,1.437567846e+11,1.437567846e+11,0.002708,767.442911,2013-09-30,2013-10-16,10.299098,5.042164,10.566591,3.729031,111.712896,139.7,137.254,148.1148125
sh600519,2013-11-21,141.68,142.29,138.55,138.66,-0.023934,3299198.0,459524467.0,1.439540388e+11,1.439540388e+11,0.003178,768.49575,2013-09-30,2013-10-16,10.313227,5.049081,10.581087,3.734147,111.866153,138.565,137.6295,148.0205
sh600519,2013-11-20,142.74,142.92,141.4,142.06,-0.005321,2551780.0,362889657.0,1.474838508e+11,1.474838508e+11,0.002458,787.339945,2013-09-30,2013-10-16,10.566116,5.172889,10.840544,3.825711,114.60921,140.36,138.108,147.9423125
sh600519,2013-11-19,143.5,144.2,141.3,142.82,-0.004669,4116683.0,588099506.0,1.482728676e+11,1.482728676e+11,0.003965,791.551792,2013-09-30,2013-10-16,10.622639,5.200561,10.898536,3.846177,115.222308,142.44,138.5885,147.873625
sh600519,2013-11-18,144.0,144.86,142.8,143.49,0.000349,4157171.0,596980141.0,1.489684482e+11,1.489684482e+11,0.004004,795.264883,2013-09-30,2013-10-16,10.672469,5.224956,10.949659,3.864219,115.762804,143.155,139.1145,147.834375
sh600519,2013-11-15,143.74,144.62,142.1,143.44,-0.004373,3359785.0,481165007.0,1.489165392e+11,1.489165392e+11,0.003236,794.987433,2013-09-30,2013-10-16,10.668746,5.223134,10.945839,3.862871,115.722417,143.465,139.4665,147.8441875
sh600519,2013-11-14,145.0,145.0,141.69,144.07,-0.004491,2404202.0,344294687.0,1.495705926e+11,1.495705926e+11,0.002316,798.479182,2013-09-30,2013-10-16,10.715605,5.246075,10.993916,3.879837,116.230694,143.755,139.85,147.863125
sh600519,2013-11-13,144.09,146.45,143.1,144.72,-0.000829,3188146.0,460888127.0,1.502454096e+11,1.502454096e+11,0.003071,802.08133,2013-09-30,2013-10-16,10.763946,5.269741,11.043512,3.89734,116.755041,144.395,140.2665,147.884875
sh600519,2013-11-12,139.42,145.35,139.05,144.84,0.037908,6947801.0,997440468.0,1.503699912e+11,1.503699912e+11,0.006692,802.746807,2013-09-30,2013-10-16,10.772877,5.274113,11.052675,3.900574,116.851911,144.78,140.661,147.9015
sh600519,2013-11-11,138.0,141.68,136.18,139.55,0.025048,5232877.0,729491561.0,1.44878019e+11,1.44878019e+11,0.00504,773.427709,2013-09-30,2013-10-16,10.379414,5.081484,10.648993,3.758111,112.584074,142.195,140.7415,147.8726875
sh600519,2013-11-08,138.6,139.99,136.01,136.14,-0.020364,2153743.0,298492269.0,1.413378252e+11,1.413378252e+11,0.002075,754.528285,2013-09-30,2013-10-16,10.125783,4.957314,10.388775,3.666278,109.832978,137.845,140.611,147.8278125
sh600519,2013-11-07,139.36,139.88,136.7,138.97,-0.004869,2135888.0,294635357.0,1.442758746e+11,1.442758746e+11,0.002057,770.2129,2013-09-30,2013-10-16,10.336271,5.060363,10.60473,3.74249,112.11611,137.555,140.71,147.801
sh600519,2013-11-06,138.28,141.01,137.5,139.65,0.011151,4444925.0,619496988.0,1.44981837e+11,1.44981837e+11,0.004281,773.981416,2013-09-30,2013-10-16,10.386845,5.085122,10.656617,3.760802,112.664674,139.31,140.7685,147.7858125
sh600519,2013-11-05,135.8,138.39,134.7,138.11,0.012982,2784307.0,381603609.0,1.433830398e+11,1.433830398e+11,0.002682,765.445928,2013-09-30,2013-10-16,10.272298,5.029043,10.539095,3.719328,111.422205,138.88,140.795,147.7629375
sh600519,2013-11-04,135.45,136.97,135.27,136.34,0.008581,1943628.0,264834002.0,1.415454612e+11,1.415454612e+11,0.001872,755.636258,2013-09-30,2013-10-16,10.140652,4.964593,10.40403,3.671662,109.99426,137.225,140.773,147.7276875
sh600519,2013-11-01,134.33,135.84,133.8,135.18,0.000518,2215447.0,299057620.0,1.403411724e+11,1.403411724e+11,0.002134,749.20731,2013-09-30,2013-10-16,10.054376,4.922354,10.315513,3.640424,109.05843,135.76,140.46,147.6951875
sh600519,2013-10-31,132.65,136.51,132.5,135.11,0.019006,3489343.0,471033933.0,1.402684998e+11,1.402684998e+11,0.003361,748.819422,2013-09-30,2013-10-16,10.04917,4.919806,10.310172,3.638539,109.001966,135.145,140.124,147.654375
sh600519,2013-10-30,132.98,133.3,131.96,132.59,-0.001581,2534346.0,335579620.0,1.376522862e+11,1.376522862e+11,0.002441,734.852809,2013-09-30,2013-10-16,9.861738,4.828044,10.117872,3.570675,106.968915,133.85,139.756,147.594125
sh600519,2013-10-29,134.15,134.66,131.5,132.8,-0.008733,3518294.0,468246860.0,1.37870304e+11,1.37870304e+11,0.003389,736.016451,2013-09-30,2013-10-16,9.877354,4.835689,10.133893,3.576329,107.138301,132.695,139.397,147.4018125
sh600519,2013-10-28,135.78,136.77,133.26,133.97,-0.020186,3214102.0,431472151.0,1.390849746e+11,1.390849746e+11,0.003096,742.50071,2013-09-30,2013-10-16,9.964373,4.878291,10.223172,3.607836,108.082183,133.385,139.049,147.2621875
sh600519,2013-10-25,143.01,143.01,135.6,136.73,-0.04857,5858415.0,807380213.0,1.419503514e+11,1.419503514e+11,0.005643,757.797613,2013-09-30,2013-10-16,10.169658,4.978793,10.433789,3.682164,110.308878,135.35,138.962,147.159375
sh600519,2013-10-24,143.3,143.97,142.7,143.71,0.000139,2625533.0,376580495.0,1.491968478e+11,1.491968478e+11,0.002529,796.482781,2013-09-30,2013-10-16,10.688813,5.232958,10.966428,3.870137,115.940088,140.22,139.2145,147.103
sh600519,2013-10-23,143.26,144.68,142.21,143.69,0.001883,2621511.0,375070072.0,1.491760842e+11,1.491760842e+11,0.002525,796.372086,2013-09-30,2013-10-16,10.687328,5.232231,10.964904,3.869599,115.923974,143.7,139.296,147.0411875
sh600519,2013-10-22,144.8,144.8,142.75,143.42,-0.01151,2458139.0,353140635.0,1.488957756e+11,1.488957756e+11,0.002368,794.875335,2013-09-30,2013-10-16,10.667241,5.222397,10.944296,3.862326,115.7061,143.555,139.326,146.980125
sh600519,2013-10-21,143.51,145.3,142.2,145.09,0.014757,4702298.0,677908678.0,1.506295362e+11,1.506295362e+11,0.004529,804.130882,2013-09-30,2013-10-16,10.791451,5.283207,11.071732,3.907299,117.053384,144.255,139.406,146.9218125
sh600519,2013-10-18,144.49,144.91,142.0,142.98,-0.008392,3557495.0,510349740.0,1.484389764e+11,1.484389764e+11,0.003427,792.436891,2013-09-30,2013-10-16,10.634517,5.206376,10.910722,3.850478,115.351147,144.035,139.383,146.860375
sh600519,2013-10-17,144.59,145.8,143.5,144.19,-0.000347,4862119.0,703391970.0,1.496951742e+11,1.496951742e+11,0.004683,799.143301,2013-09-30,2013-10-16,10.724518,5.250438,11.00306,3.883064,116.327367,143.585,139.389,146.807625
sh600519,2013-10-16,146.3,147.7,142.1,144.24,-6.9e-05,9481320.0,1382754194.0,1.497470832e+11,1.497470832e+11,0.009133,799.4207,2013-09-30,2013-10-16,10.72824,5.252261,11.006879,3.884412,116.367746,144.215,139.365,146.747
sh600519,2013-10-15,139.74,144.8,139.08,144.25,0.032939,6927751.0,986261708.0,1.49757465e+11,1.49757465e+11,0.006673,799.475864,2013-06-30,2013-08-31,12.269463,6.088129,13.124757,4.790117,116.375776,144.245,139.3355,146.6810625
sh600519,2013-10-14,137.95,139.73,137.32,139.65,0.015489,5527479.0,767129557.0,1.44981837e+11,1.44981837e+11,0.005324,773.981681,2013-06-30,2013-08-31,11.878207,5.893987,12.706226,4.637367,112.664713,141.95,139.3405,146.5961875
sh600519,2013-10-11,135.3,137.83,135.3,137.52,0.003503,3645556.0,499830914.0,1.427705136e+11,1.427705136e+11,0.003511,762.176332,2013-06-30,2013-08-31,11.697031,5.804088,12.512422,4.566634,110.946266,138.585,139.4095,146.49575
sh600519,2013-10-10,137.0,137.38,136.25,137.04,0.000365,2904552.0,397207813.0,1.422721872e+11,1.422721872e+11,0.002798,759.515748,2013-06-30,2013-08-31,11.6562,5.783827,12.468744,4.550693,110.558978,137.28,139.313,146.3849375
sh600519,2013-10-09,136.6,137.4,135.8,136.99,0.002341,4081504.0,557664494.0,1.422202782e+11,1.422202782e+11,0.003931,759.238626,2013-06-30,2013-08-31,11.651947,5.781717,12.464194,4.549033,110.518639,137.015,139.18,146.2964375
sh600519,2013-10-08,135.76,137.4,134.19,136.67,0.00537,5686725.0,773294157.0,1.418880606e+11,1.418880606e+11,0.005478,757.4654,2013-06-30,2013-08-31,11.624733,5.768213,12.435084,4.538408,110.260519,136.83,139.108,146.1958125
sh600519,2013-09-30,133.93,136.31,133.52,135.94,0.014024,5046064.0,681360332.0,1.411301892e+11,1.411301892e+11,0.00486,753.419537,2013-06-30,2013-08-31,11.562642,5.737403,12.368664,4.514167,109.671583,136.305,139.088,146.0878125
sh600519,2013-09-27,135.49,136.16,133.79,134.06,-0.010043,3463925.0,465617869.0,1.391784108e+11,1.391784108e+11,0.003337,742.999709,2013-06-30,2013-08-31,11.40273,5.658055,12.197605,4.451736,108.154819,135.0,139.032,145.961375
sh600519,2013-09-26,134.0,136.22,134.0,135.42,0.001924,4722783.0,638421037.0,1.405903356e+11,1.405903356e+11,0.004549,750.537356,2013-06-30,2013-08-31,11.518409,5.715455,12.321348,4.496898,109.252038,134.74,139.0475,145.845625
sh600519,2013-09-25,136.55,137.5,133.02,135.16,-0.011988,6978901.0,943851491.0,1.403204088e+11,1.403204088e+11,0.006722,749.096095,2013-06-30,2013-08-31,11.49629,5.70448,12.297687,4.488263,109.04224,135.29,139.176,145.732875
sh600519,2013-09-24,141.0,142.26,136.7,136.8,-0.028478,9881915.0,1371542710.0,1.42023024e+11,1.42023024e+11,0.009518,758.185219,2013-06-30,2013-08-31,11.63578,5.773695,12.446901,4.542721,110.3653,135.98,139.376,145.6280625
sh600519,2013-09-23,141.99,142.0,140.05,140.81,-0.007681,6540962.0,921212137.0,1.461861258e+11,1.461861258e+11,0.0063,780.409727,2013-06-30,2013-08-31,11.976857,5.942938,12.811754,4.675881,113.600412,138.805,139.718,145.55625
sh600519,2013-09-18,141.0,142.38,139.5,141.9,0.004246,6731766.0,949223067.0,1.47317742e+11,1.47317742e+11,0.006484,786.450453,2013-06-30,2013-08-31,12.069563,5.988939,12.910923,4.712074,114.479731,141.355,139.9765,145.5053125
sh600519,2013-09-17,149.0,149.2,140.51,141.3,-0.055797,10905797.0,1571781594.0,1.46694834e+11,1.46694834e+11,0.010505,783.125303,2013-06-30,2013-08-31,12.018533,5.963617,12.856335,4.692151,113.995705,141.6,139.856,145.4446875
sh600519,2013-09-16,152.62,152.62,149.59,149.65,-0.01559,5887712.0,889024058.0,1.55363637e+11,1.55363637e+11,0.005671,829.403532,2013-06-30,2013-08-31,12.728759,6.316033,13.61607,4.969431,120.7322,145.475,140.154,145.473875
sh600519,2013-09-13,151.69,154.48,151.65,152.02,0.001911,6825487.0,1044001958.0,1.578241236e+11,1.578241236e+11,0.006574,842.538711,2013-06-30,2013-08-31,12.930343,6.416059,13.831707,5.048131,122.644223,150.835,140.584,145.499125
sh600519,2013-09-12,152.63,153.2,151.21,151.73,-0.005506,4772311.0,725740678.0,1.575230514e+11,1.575230514e+11,0.004597,840.93169,2013-06-30,2013-08-31,12.905681,6.403822,13.805325,5.038502,122.410297,151.875,140.916,145.4776875
sh600519,2013-09-11,151.75,152.78,150.0,152.57,0.006266,6901293.0,1045733434.0,1.583951226e+11,1.583951226e+11,0.006647,845.587495,2013-06-30,2013-08-31,12.977133,6.439276,13.881758,5.066398,123.08802,152.15,141.3955,145.4553125
sh600519,2013-09-10,150.8,151.88,150.08,151.62,0.004439,5409309.0,816720661.0,1.574088516e+11,1.574088516e+11,0.00521,840.322037,2013-06-30,2013-08-31,12.896324,6.399179,13.795316,5.03485,122.321553,152.095,141.767,145.4325
sh600519,2013-09-09,151.0,151.52,149.88,150.95,0.004458,6927092.0,1042258764.0,1.56713271e+11,1.56713271e+11,0.006672,836.608333,2013-06-30,2013-08-31,12.83933,6.370899,13.73435,5.012599,121.780967,151.285,142.1025,145.3713125
sh600519,2013-09-06,150.1,150.9,149.77,150.28,6.7e-05,3778366.0,567391478.0,1.560176904e+11,1.560176904e+11,0.003639,832.895286,2013-06-30,2013-08-31,12.782347,6.342623,13.673394,4.990352,121.240477,150.615,142.404,145.304875
sh600519,2013-09-05,151.86,152.8,149.3,150.27,-0.012032,7128326.0,1070129375.0,1.560073086e+11,1.560073086e+11,0.006866,832.839485,2013-06-30,2013-08-31,12.78149,6.342198,13.672477,4.990017,121.232355,150.275,142.935,145.2401875
sh600519,2013-09-04,152.0,153.55,151.6,152.1,0.002901,7678998.0,1171694804.0,1.57907178e+11,1.57907178e+11,0.007397,842.982248,2013-06-30,2013-08-31,12.93715,6.419437,13.838988,5.050788,122.708787,151.185,143.664,145.186625
sh600519,2013-09-03,151.0,152.8,149.0,151.66,-0.001711,12321105.0,1855978596.0,1.574503788e+11,1.574503788e+11,0.011868,840.54383,2013-06-30,2013-08-31,12.899728,6.400868,13.798957,5.036178,122.353838,151.88,144.395,145.130375
sh600519,2013-09-02,160.8,160.8,151.9,151.92,-0.099893,22497074.0,3438418525.0,1.577203056e+11,1.577203056e+11,0.02167,841.984466,2013-06-30,2013-08-31,12.921837,6.411839,13.822608,5.04481,122.563544,151.79,145.1415,145.0749375
sh600519,2013-08-30,168.48,169.0,167.55,168.78,0.001781,2586142.0,435606368.0,1.752240204e+11,1.752240204e+11,0.002491,935.427083,2013-03-31,2013-04-18,12.988473,6.555114,15.912267,4.794428,136.165528,160.35,146.747,145.12825
sh600519,2013-08-29,170.0,170.34,168.11,168.48,-0.008358,2180402.0,368545672.0,1.749125664e+11,1.749125664e+11,0.0021,933.764049,2013-03-31,2013-04-18,12.965382,6.54346,15.883978,4.785905,135.923448,168.63,148.374,145.157
sh600519,2013-08-28,172.17,172.17,169.57,169.9,-0.01877,3060304.0,521639363.0,1.76386782e+11,1.76386782e+11,0.002948,941.634228,2013-03-31,2013-04-18,13.07466,6.598611,16.017855,4.826242,137.069071,169.19,150.166,145.1964375
sh600519,2013-08-27,173.77,173.77,172.0,173.15,-0.004542,2443655.0,422029095.0,1.79760867e+11,1.79760867e+11,0.002354,959.646799,2013-03-31,2013-04-18,13.324766,6.724836,16.324261,4.918564,139.691073,171.525,152.0525,145.2611875
sh600519,2013-08-26,173.11,175.0,172.0,173.94,0.005492,1688531.0,293255612.0,1.805810292e+11,1.805810292e+11,0.001626,964.025402,2013-03-31,2013-04-18,13.385563,6.75552,16.398744,4.941006,140.328444,173.545,153.9915,145.319
sh600519,2013-08-23,175.97,175.98,171.5,172.99,-0.011937,1952964.0,338959489.0,1.795947582e+11,1.795947582e+11,0.001881,958.759893,2013-03-31,2013-04-18,13.312451,6.718621,16.309174,4.914018,139.56197,173.465,155.801,145.3016875
sh600519,2013-08-22,174.6,176.68,174.02,175.08,0.002233,1550152.0,272139857.0,1.817645544e+11,1.817645544e+11,0.001493,970.342876,2013-03-31,2013-04-18,13.473282,6.79979,16.506209,4.973385,141.248048,174.035,157.5145,145.2955625
sh600519,2013-08-21,175.01,175.15,172.4,174.69,0.006221,2310320.0,401820452.0,1.813596642e+11,1.813596642e+11,0.002225,968.180928,2013-03-31,2013-04-18,13.443263,6.78464,16.469433,4.962305,140.933344,174.885,159.154,145.3115625
sh600519,2013-08-20,174.15,175.0,172.7,173.61,-0.008906,3125074.0,541646639.0,1.802384298e+11,1.802384298e+11,0.00301,962.195112,2013-03-31,2013-04-18,13.360149,6.742694,16.36761,4.931625,140.062018,174.15,160.7695,145.3213125
sh600519,2013-08-19,175.4,175.91,173.0,175.17,0.004415,1935761.0,337652097.0,1.818579906e+11,1.818579906e+11,0.001865,970.841426,2013-03-31,2013-04-18,13.480204,6.803284,16.51469,4.975941,141.320619,174.39,162.0455,145.3204375
sh600519,2013-08-16,177.53,181.0,174.05,174.4,-0.017243,3497393.0,617783344.0,1.81058592e+11,1.81058592e+11,0.003369,966.574001,2013-03-31,2013-04-18,13.42095,6.773379,16.442098,4.954068,140.699431,174.785,163.1645,145.3154375
sh600519,2013-08-15,178.86,181.2,177.39,177.46,-0.006883,1536566.0,274789284.0,1.842354228e+11,1.842354228e+11,0.00148,983.533062,2013-03-31,2013-04-18,13.656428,6.892222,16.730583,5.04099,143.168079,175.93,164.451,145.3556875
sh600519,2013-08-14,179.89,182.34,178.4,178.69,-0.007002,2172190.0,392821868.0,1.855123842e+11,1.855123842e+11,0.002092,990.349638,2013-03-31,2013-04-18,13.751077,6.93999,16.846538,5.075928,144.160334,178.075,165.757,145.3819375
sh600519,2013-08-13,178.01,180.5,176.5,179.95,0.009197,2543583.0,453549742.0,1.86820491e+11,1.86820491e+11,0.00245,997.332964,2013-03-31,2013-04-18,13.848041,6.988926,16.965329,5.11172,145.176863,179.32,167.1735,145.416875
sh600519,2013-08-12,172.8,178.43,172.51,178.31,0.031707,3939034.0,692000838.0,1.851178758e+11,1.851178758e+11,0.003794,988.244083,2013-03-31,2013-04-18,13.721841,6.925235,16.810721,5.065136,143.853839,179.13,168.5415,145.4308125
sh600519,2013-08-09,175.45,176.09,170.94,172.83,-0.013302,2288924.0,396239810.0,1.794286494e+11,1.794286494e+11,0.002205,957.87281,2013-03-31,2013-04-18,13.300134,6.712405,16.294085,4.909471,139.432842,175.57,169.669,145.4515625
sh600519,2013-08-08,176.42,177.36,174.4,175.16,-0.006917,1607673.0,282184726.0,1.818476088e+11,1.818476088e+11,0.001549,970.786208,2013-03-31,2013-04-18,13.479437,6.802897,16.51375,4.975658,141.312582,173.995,170.9135,145.525375
sh600519,2013-08-07,174.8,178.66,173.73,176.38,0.006563,2837775.0,501679186.0,1.831141884e+11,1.831141884e+11,0.002733,977.547907,2013-03-31,2013-04-18,13.573324,6.85028,16.628772,5.010314,142.296849,175.77,172.1275,145.599375
sh600519,2013-08-06,173.93,175.5,172.7,175.23,-0.001538,2656226.0,462053656.0,1.819202814e+11,1.819202814e+11,0.002559,971.174091,2013-03-31,2013-04-18,13.484823,6.805615,16.520349,4.977646,141.369044,175.805,173.306,145.6691875
sh600519,2013-08-05,176.03,176.77,173.9,175.5,-0.003011,1806507.0,316638075.0,1.8220059e+11,1.8220059e+11,0.00174,972.670058,2013-03-31,2013-04-18,13.505595,6.816098,16.545796,4.985313,141.586804,175.365,174.485,145.732875
sh600519,2013-08-02,172.79,178.16,172.69,176.03,0.024085,2924078.0,514840309.0,1.827508254e+11,1.827508254e+11,0.002817,975.607612,2013-03-31,2013-04-18,13.546383,6.836684,16.595766,5.000369,142.01441,175.765,174.8475,145.7978125
sh600519,2013-08-01,169.98,172.5,169.06,171.89,0.020119,2485259.0,426199169.0,1.784527602e+11,1.784527602e+11,0.002394,952.662731,2013-03-31,2013-04-18,13.227791,6.675895,16.205457,4.882768,138.674436,173.96,175.018,145.8565625
sh600519,2013-07-31,169.68,171.2,167.7,168.5,0.000416,1459004.0,246901546.0,1.7493333e+11,1.7493333e+11,0.001405,933.874117,2013-03-31,2013-04-18,12.96691,6.544231,15.88585,4.786469,135.93947,170.195,174.948,145.9428125
sh600519,2013-07-30,170.3,171.28,165.59,168.43,-0.016869,4211397.0,708812312.0,1.748606574e+11,1.748606574e+11,0.004057,933.485787,2013-03-31,2013-04-18,12.961518,6.54151,15.879244,4.784478,135.882943,168.465,174.712,146.0415
sh600519,2013-07-29,174.28,174.28,171.0,171.32,-0.020861,2688331.0,462873572.0,1.778609976e+11,1.778609976e+11,0.002589,949.502952,2013-03-31,2013-04-18,13.183918,6.653752,16.151707,4.866573,138.214483,169.875,174.581,146.126875
sh600519,2013-07-26,177.0,177.8,174.9,174.97,-0.021092,1904567.0,334279508.0,1.816503546e+11,1.816503546e+11,0.001835,969.732543,2013-03-31,2013-04-18,13.464807,6.795513,16.495827,4.970257,141.159205,173.145,174.68,146.229875
sh600519,2013-07-25,175.4,179.8,174.3,178.74,0.023594,3954054.0,701690246.0,1.855642932e+11,1.855642932e+11,0.003809,990.626844,2013-03-31,2013-04-18,13.754926,6.941933,16.851254,5.077349,144.200686,176.855,174.863,146.3044375
sh600519,2013-07-24,179.4,179.4,173.1,174.62,-0.027674,4406723.0,772480648.0,1.812869916e+11,1.812869916e+11,0.004245,967.792742,2013-03-31,2013-04-18,13.437873,6.78192,16.46283,4.960315,140.876838,176.68,174.8595,146.32525
sh600519,2013-07-23,175.93,180.29,174.98,179.59,0.026933,2875611.0,513622532.0,1.864467462e+11,1.864467462e+11,0.00277,995.337718,2013-03-31,2013-04-18,13.820337,6.974945,16.931389,5.101494,144.886425,177.105,175.1585,146.3764375
sh600519,2013-07-22,175.66,177.09,173.05,174.88,-0.00642,2706232.0,472471726.0,1.815569184e+11,1.815569184e+11,0.002607,969.233356,2013-03-31,2013-04-18,13.457876,6.792015,16.487335,4.967699,141.086541,177.235,175.144,146.4120625
sh600519,2013-07-19,185.01,185.01,174.53,176.01,-0.048954,7331922.0,1309145807.0,1.827300618e+11,1.827300618e+11,0.007062,975.496041,2013-03-31,2013-04-18,13.544834,6.835902,16.593868,4.999797,141.998169,175.445,175.2245,146.4223125
sh600519,2013-07-18,187.0,187.45,183.7,185.07,-0.009897,2569977.0,475329686.0,1.921359726e+11,1.921359726e+11,0.002475,1025.708579,2013-03-31,2013-04-18,14.242038,7.187772,17.448018,5.257156,149.307362,180.54,175.605,146.50825
sh600519,2013-07-17,190.5,190.79,186.81,186.92,-0.021105,2738846.0,517180730.0,1.940566056e+11,1.940566056e+11,0.002638,1035.96149,2013-03-31,2013-04-18,14.384401,7.25962,17.622427,5.309706,150.799827,185.995,176.0165,146.6360625
sh600519,2013-07-16,188.16,191.28,185.5,190.95,0.015962,3701140.0,698456698.0,1.98240471e+11,1.98240471e+11,0.003565,1058.296845,2013-03-31,2013-04-18,14.694529,7.416138,18.002367,5.424184,154.051075,188.935,176.5665,146.8053125
sh600519,2013-07-15,189.38,190.1,184.93,187.95,-0.004555,3660735.0,683259585.0,1.95125931e+11,1.95125931e+11,0.003526,1041.669713,2013-03-31,2013-04-18,14.46366,7.299621,17.719528,5.338963,151.630745,189.45,177.0485,146.9495625
sh600519,2013-07-12,195.11,196.77,188.7,188.81,-0.036536,4299164.0,823551963.0,1.960187658e+11,1.960187658e+11,0.004141,1046.43623,2013-03-31,2013-04-18,14.529843,7.333023,17.80061,5.363393,152.324584,188.38,177.8475,147.1388125
sh600519,2013-07-11,194.55,196.5,192.03,195.97,0.010988,4605661.0,897968904.0,2.034521346e+11,2.034521346e+11,0.004436,1086.118661,2013-03-31,2013-04-18,15.080837,7.611103,18.475636,5.566781,158.100961,192.39,178.888,147.35
sh600519,2013-07-10,191.21,194.1,188.89,193.84,0.00932,3324496.0,635969702.0,2.012408112e+11,2.012408112e+11,0.003202,1074.314098,2013-03-31,2013-04-18,14.91693,7.528381,18.274832,5.506278,156.382628,194.905,179.761,147.580625
sh600519,2013-07-09,196.3,196.3,190.71,192.05,-0.015936,2023361.0,390495512.0,1.99382469e+11,1.99382469e+11,0.001949,1064.393946,2013-03-31,2013-04-18,14.779188,7.458864,18.106083,5.455434,154.938601,192.945,180.602,147.746625
sh600519,2013-07-08,196.88,197.89,193.0,195.16,-0.009943,2411390.0,471887316.0,2.026112088e+11,2.026112088e+11,0.002323,1081.630815,2013-03-31,2013-04-18,15.018523,7.579653,18.399295,5.543779,157.447687,193.605,181.585,147.953875
sh600519,2013-07-05,196.9,199.37,196.9,197.12,0.002543,1777954.0,351961193.0,2.046460416e+11,2.046460416e+11,0.001713,1092.493477,2013-03-31,2013-04-18,15.169352,7.655775,18.584076,5.599455,159.028911,196.14,182.6395,148.186875
